DocType: DocField,Column Break,Column Break
apps/frappe/frappe/core/page/data_import_tool/exporter.py +264,Column Labels:,Column Labels:
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +16,Column Name,Column Name
DocType: DocField,Columns,Columns
DocType: Communication,Comment,Comment
DocType: Communication,Comment Type,Comment Type
apps/frappe/frappe/desk/page/activity/activity_row.html +17,Commented on {0}: {1},Commented on {0}: {1}
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +22,Comments,Comments
DocType: DocType,Comments and Communications will be associated with this linked document,Comments and Communications will be associated with this linked document
apps/frappe/frappe/utils/password_strength.py +163,Common names and surnames are easy to guess.,Common names and surnames are easy to guess.
apps/frappe/frappe/desk/page/activity/activity_row.html +19,Communicated via {0} on {1}: {2},Communicated via {0} on {1}: {2}
DocType: Communication,Communication,Communication
apps/frappe/frappe/public/js/frappe/views/communication.js +68,Communication Medium,Communication Medium
DocType: Communication,Communication Type,Communication Type
DocType: Print Settings,Compact Item Print,Compact Item Print
DocType: Footer Item,Company,Company
DocType: Company History,Company History,Company History
DocType: About Us Settings,Company Introduction,Company Introduction
apps/frappe/frappe/www/complete_signup.html +22,Complete,Complete
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +144,Complete By,Complete By
apps/frappe/frappe/templates/emails/new_user.html +6,Complete Registration,Complete Registration
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +18,Complete Setup,Complete Setup
DocType: Integration Request,Completed,Completed
DocType: Bulk Update,Condition,Condition
apps/frappe/frappe/public/js/frappe/ui/modal.html +17,Confirm,Confirm
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +141,Confirm Your Email,Confirm Your Email
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +160,Confirmed,Confirmed
DocType: Footer Item,Contact,Contact
DocType: Contact Us Settings,Contact Us Settings,Contact Us Settings
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas."
DocType: Note,Content,Content
DocType: File,Content Hash,Content Hash
DocType: Web Page,Content in markdown format that appears on the main side of your page,Content in markdown format that appears on the main side of your page
apps/frappe/frappe/config/website.py +13,Content web page.,Content web page.
apps/frappe/frappe/templates/generators/web_form.html +347,Continue,Continue
apps/frappe/frappe/core/doctype/file/file_list.js +129,Copy,Copy
DocType: Website Settings,Copyright,Copyright
DocType: Block Module,Core,Core
apps/frappe/frappe/email/smtp.py +167,Could not connect to outgoing email server,Could not connect to outgoing email server
apps/frappe/frappe/model/document.py +619,Could not find {0},Could not find {0}
apps/frappe/frappe/utils/bot.py +122,Could not find {0} in {1},Could not find {0} in {1}
apps/frappe/frappe/utils/bot.py +125,Could not identify {0},Could not identify {0}
DocType: System Settings,Country,Country
DocType: Country,Country Name,Country Name
DocType: DocPerm,Create,Create
apps/frappe/frappe/public/js/frappe/views/treeview.js +199,Create New,Create New
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_start.html +16,Create a New Format,Create a New Format
apps/frappe/frappe/public/js/frappe/form/control.js +1376,Create a new {0},Create a new {0}
DocType: Newsletter,Create and Send Newsletters,Create and Send Newsletters
DocType: Communication,Created,Created
apps/frappe/frappe/public/js/frappe/model/model.js +18,Created By,Created By
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +38,Created Custom Field {0} in {1},Created Custom Field {0} in {1}
apps/frappe/frappe/public/js/frappe/model/meta.js +172,Created On,Created On
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +25,Ctrl + Down,Ctrl + Down
apps/frappe/frappe/desk/page/chat/chat_main.html +12,Ctrl + Enter to post,Ctrl + Enter to post
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +25,Ctrl + Up,Ctrl + Up
DocType: DocField,Currency,Currency
DocType: Currency,Currency Name,Currency Name
apps/frappe/frappe/core/page/usage_info/usage_info.html +20,Current Users,Current Users
apps/frappe/frappe/public/js/frappe/form/workflow.js +35,Current status,Current status
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +57,Currently Viewing,Currently Viewing
DocType: Custom Field,Custom,Custom
DocType: Print Format,Custom CSS,Custom CSS
DocType: Custom Field,Custom Field,Custom Field
DocType: Print Format,Custom Format,Custom Format
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +189,Custom HTML,Custom HTML
DocType: Print Format,Custom HTML Help,Custom HTML Help
DocType: Web Page,Custom Javascript,Custom Javascript
DocType: Portal Settings,Custom Menu Items,Custom Menu Items
apps/frappe/frappe/desk/moduleview.py +37,Custom Reports,Custom Reports
DocType: Custom Script,Custom Script,Custom Script
DocType: Portal Settings,Custom Sidebar Menu,Custom Sidebar Menu
apps/frappe/frappe/config/setup.py +263,Custom Tags,Custom Tags
apps/frappe/frappe/config/setup.py +247,Custom Translations,Custom Translations
DocType: DocType,Custom?,Custom?
apps/frappe/frappe/public/js/frappe/form/toolbar.js +160,Customize,Customize
DocType: Customize Form,Customize Form,Customize Form
DocType: Customize Form Field,Customize Form Field,Customize Form Field
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Customize Label, Print Hide, Default etc."
apps/frappe/frappe/config/core.py +32,"Customized Formats for Printing, Email","Customized Formats for Printing, Email"
apps/frappe/frappe/config/setup.py +172,Customized HTML Templates for printing transactions.,Customized HTML Templates for printing transactions.
DocType: DocType,DESC,DESC
apps/frappe/frappe/templates/print_formats/standard_macros.html +148,DRAFT,DRAFT
DocType: Auto Email Report,Daily,Daily
apps/frappe/frappe/desk/doctype/event/event.py +65,Daily Event Digest is sent for Calendar Events where reminders are set.,Daily Event Digest is sent for Calendar Events where reminders are set.
DocType: Workflow State,Danger,Danger
DocType: DocField,Data,Data
apps/frappe/frappe/core/page/data_import_tool/exporter.py +51,Data Import Template,Data Import Template
,Data Import Tool,Data Import Tool
apps/frappe/frappe/model/base_document.py +417,Data missing in table,Data missing in table
DocType: DocType,Database Engine,Database Engine
apps/frappe/frappe/core/page/usage_info/usage_info.html +91,Database Size,Database Size
DocType: Communication,Date,Date
DocType: System Settings,Date Format,Date Format
DocType: System Settings,Date and Number Format,Date and Number Format
apps/frappe/frappe/public/js/frappe/form/control.js +645,Date must be in format: {0},Date must be in format: {0}
apps/frappe/frappe/utils/password_strength.py +118,Dates are often easy to guess.,Dates are often easy to guess.
DocType: DocField,Datetime,Datetime
apps/frappe/frappe/public/js/frappe/list/doclistview.js +504,Day,Day
DocType: Auto Email Report,Day of Week,Day of Week
DocType: Email Alert,Days After,Days After
DocType: Email Alert,Days Before,Days Before
DocType: Email Alert,Days Before or After,Days Before or After
apps/frappe/frappe/public/js/frappe/views/communication.js +485,Dear,Dear
apps/frappe/frappe/core/doctype/user/user.py +725,"Dear System Manager,","Dear System Manager,"
DocType: DocField,Default,Default
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +10,Default Inbox,Default Inbox
DocType: Email Account,Default Incoming,Default Incoming
DocType: Email Account,Default Outgoing,Default Outgoing
DocType: DocType,Default Print Format,Default Print Format
DocType: OAuth Client,Default Redirect URI,Default Redirect URI
DocType: Portal Settings,Default Role at Time of Signup,Default Role at Time of Signup
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +14,Default Sending,Default Sending
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +6,Default Sending and Inbox,Default Sending and Inbox
DocType: Custom Field,Default Value,Default Value
apps/frappe/frappe/core/doctype/doctype/doctype.py +364,Default for 'Check' type of field must be either '0' or '1',Default for 'Check' type of field must be either '0' or '1'
apps/frappe/frappe/core/doctype/doctype/doctype.py +366,Default for {0} must be an option,Default for {0} must be an option
apps/frappe/frappe/website/doctype/website_theme/website_theme.js +21,Default theme is set in {0},Default theme is set in {0}
DocType: Contact Us Settings,"Default: ""Contact Us""","Default: ""Contact Us"""
DocType: DefaultValue,DefaultValue,DefaultValue
DocType: User,Defaults,Defaults
apps/frappe/frappe/integration_broker/oauth2.py +109,Define Frappe Server URL in Social Login Keys,Define Frappe Server URL in Social Login Keys
apps/frappe/frappe/config/setup.py +183,Define workflows for forms.,Define workflows for forms.
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,Defines actions on states and the next step and allowed roles.
DocType: Workflow,Defines workflow states and rules for a document.,Defines workflow states and rules for a document.
DocType: Communication,Delayed,Delayed
DocType: DocPerm,Delete,Delete
apps/frappe/frappe/public/js/frappe/list/doclistview.js +844,Delete permanently?,Delete permanently?
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +16,Delete this record to allow sending to this email address,Delete this record to allow sending to this email address
DocType: Communication,Deleted,Deleted
DocType: Communication,Delivery Status,Delivery Status
DocType: Custom Field,Depends On,Depends On
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +574,Descending,Descending
DocType: DocField,Description,Description
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Description for listing page, in plain text, only a couple of lines. (max 140 characters)"
DocType: Web Page,Description for search engine optimization.,Description for search engine optimization.
DocType: Bulk Update,Desk,Desk
DocType: Role,Desk Access,Desk Access
,Desktop,Desktop
DocType: User,Desktop Background,Desktop Background
DocType: Desktop Icon,Desktop Icon,Desktop Icon
apps/frappe/frappe/public/js/frappe/form/footer/timeline_item.html +57,Details,Details
apps/frappe/frappe/config/desktop.py +41,Developer,Developer
apps/frappe/frappe/desk/page/applications/applications.js +47,Developer Tools,Developer Tools
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +403,Did not add,Did not add
apps/frappe/frappe/desk/form/save.py +50,Did not cancel,Did not cancel
apps/frappe/frappe/core/page/data_import_tool/importer.py +297,Did not find {0} for {0} ({1}),Did not find {0} for {0} ({1})
apps/frappe/frappe/desk/form/load.py +45,Did not load,Did not load
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +323,Did not remove,Did not remove
apps/frappe/frappe/desk/form/save.py +34,Did not save,Did not save
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +474,Did not set,Did not set
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc."
DocType: Website Settings,Disable Customer Signup link in Login page,Disable Customer Signup link in Login page
apps/frappe/frappe/core/doctype/report/report.js +37,Disable Report,Disable Report
DocType: Website Settings,Disable Signup,Disable Signup
DocType: System Settings,Disable Standard Email Footer,Disable Standard Email Footer
DocType: Report,Disabled,Disabled
DocType: DocField,Display,Display
DocType: DocField,Display Depends On,Display Depends On
DocType: DocField,Do not allow user to change after set the first time,Do not allow user to change after set the first time
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +83,Do not send Emails.,Do not send Emails.
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +65,"Do not update, but insert new records.","Do not update, but insert new records."
