DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","ወደ የግብይት ፍሰት ስቴት የሚወክል የመስክ (መስክ በአሁኑ አይደለም ከሆነ, አዲስ ስውር ብጁ መስክ የተፈጠረ ይሆናል)"
DocType: DocType,Title Case,ርዕስ መያዣ
apps/frappe/frappe/core/page/modules_setup/modules_setup.html +8,For User,የተጠቃሚ ለ
DocType: Website Settings,Top Bar Items,ከፍተኛ አሞሌ ንጥሎች
apps/frappe/frappe/utils/boilerplate.py +252,{app_title},{APP_TITLE}
DocType: Web Page,Text Align,የጽሁፍ አሰላለፍ
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +34,Download Blank Template,ባዶ አብነት አውርድ
DocType: Email Queue Recipient,Email Queue Recipient,የኢሜይል ወረፋ ተቀባይ
DocType: System Settings,dd-mm-yyyy,ክል-ወወ-ዓ.ም
apps/frappe/frappe/config/setup.py +73,"Language, Date and Time settings","ቋንቋ, ቀን እና ሰዓት ቅንብሮች"
DocType: Workflow State,arrow-up,ቀስት-ምትኬ
DocType: Patch Log,Patch Log,ጠጋኝ ምዝግብ ማስታወሻ
DocType: Email Account,Login Id is Different,መግቢያ መታወቂያ የተለየ ነው
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +53,{0} months ago,{0} ወራት በፊት
DocType: Footer Item,"target = ""_blank""",target = &quot;ባዶን&quot;
DocType: Auto Email Report,CSV,የ CSV
apps/frappe/frappe/templates/pages/integrations/payment-success.html +12,Continue,ቀጥል
DocType: User,Github Username,የፊልሙ የተጠቃሚ ስም
DocType: Custom Field,Select the label after which you want to insert new field.,አዲስ መስክ ማስገባት ይፈልጋሉ በኋላ ያለውን መለያ ይምረጡ.
DocType: User,Allow user to login only before this hour (0-24),ተጠቃሚ ብቻ በዚህ ሰዓት በፊት መግባት (0-24) ፍቀድ
apps/frappe/frappe/email/doctype/email_account/email_account.py +54,Append To is mandatory for incoming mails,ወደ ገቢ ኢሜይሎች የግድ አስፈላጊ ነው ጨምር
DocType: Integration Request,Integration Broker,ውህደት ደላላ
DocType: DocType,Show this field as title,ርዕስ ይህን መስክ አሳይ
DocType: User,Last Name,የአያት ሥም
DocType: Dropbox Settings,Dropbox Access Key,መሸወጃ መዳረሻ ቁልፍ
apps/frappe/frappe/core/doctype/report/report.js +5,Report Builder reports are managed directly by the report builder. Nothing to do.,ሪፖርት ገንቢ ሪፖርቶች ሪፖርቱ የአናጺ በቀጥታ የሚተዳደሩ ናቸው. ምንም የማደርገው የለም.
DocType: Website Settings,Website Theme Image,የድር ጣቢያ ገጽታ ምስል
apps/frappe/frappe/templates/includes/contact.js +17,"You seem to have written your name instead of your email. \
					Please enter a valid email address so that we can get back.",የእርስዎ ስም ይልቅ የእርስዎ ኢሜይል ተጻፈ ይመስላል. መልሰን ማግኘት እንድንችል \ ልክ የሆነ የኢሜይል አድራሻ ያስገቡ.
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +471,Field {0} is not selectable.,የመስክ {0} ሊመረጥ አይችልም.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +573,Ascending,ሽቅብታ
apps/frappe/frappe/public/js/frappe/ui/editor.html +71,Horizontal Line Break,አግድም መስመር መግቻ
apps/frappe/frappe/public/js/frappe/form/workflow.js +118,Document Status transition from {0} to {1} is not allowed,{0} {1} አይፈቀድም ከ ሰነድ ሁኔታ ሽግግር
DocType: Auto Email Report,Auto Email Report,ራስ-ኢሜይል ሪፖርት
DocType: Social Login Keys,GitHub Client Secret,የፊልሙ የደንበኛ ሚስጥር
DocType: Workflow State,backward,ወደኋላ
apps/frappe/frappe/email/doctype/email_account/email_account.py +46,Login Id is required,መግቢያ መታወቂያ ያስፈልጋል
DocType: System Settings,Disable Standard Email Footer,መደበኛ የኢሜይል ግርጌ አሰናክል
apps/frappe/frappe/desk/page/applications/applications.py +81,{0} Installed,{0} ተጭኗል
apps/frappe/frappe/core/doctype/docshare/docshare.py +49,{0} shared this document with {1},{0} ጋር ይህን ሰነድ አጋርቷል {1}
DocType: System Settings,Security,መያዣ
apps/frappe/frappe/public/js/frappe/list/doclistview.js +420,No {0} found,ምንም {0} አልተገኙም
DocType: Workflow Document State,Update Field,አዘምን መስክ
apps/frappe/frappe/core/doctype/doctype/doctype.py +475,Timeline field must be a valid fieldname,የጊዜ ሂደት መስክ ልክ የሆነ fieldname መሆን አለበት
apps/frappe/frappe/desk/form/load.py +45,Did not load,መጫን ነበር
DocType: Workflow State,briefcase,የእጅ ቦርሳ
DocType: Footer Item,Contact,እውቂያ
DocType: System Settings,Email Footer Address,የኢሜይል ግርጌ አድራሻ
apps/frappe/frappe/public/js/frappe/ui/editor.html +45,Insert picture (or just drag & drop),ስዕል አስገባ (ወይም ብቻ ጎትት እና ጠብታ)
apps/frappe/frappe/core/doctype/version/version.js +10,Version restored,ስሪት ወደነበረበት
apps/frappe/frappe/model/document.py +549,Cannot change docstatus from 0 to 2,ከ 0 እስከ 2 docstatus መቀየር አይቻልም
DocType: Email Account,Login Id,መግቢያ መታወቂያ
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +40,Only {0} emailed reports are allowed per user,ብቻ {0} ሪፖርቶች በተጠቃሚ ይፈቀዳሉ ኢሜይል
apps/frappe/frappe/config/core.py +32,"Customized Formats for Printing, Email","ማተም, ኢሜይል ብጁ ቅርጸቶች"
DocType: Workflow State,circle-arrow-right,ክበብ-ቀስት-ቀኝ
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py +110,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","የአገልጋዩ razorpay ማዋቀር ጋር ችግር ይመስላል. የእርስዎ መለያ ተመላሽ ያገኛሉ ውድቀት መጠን ሁኔታ, አትጨነቁ."
DocType: LDAP Settings,Password for Base DN,የመሠረት DN ለ የይለፍ ቃል
apps/frappe/frappe/print/doctype/print_format/print_format.js +23,Edit Format,አርትዕ ቅርጸት
DocType: DocType,Permission Rules,ፍቃድ ደንቦች
apps/frappe/frappe/core/page/usage_info/usage_info.html +91,Database Size,ጎታ መጠን
DocType: Web Form,Sidebar Settings,የጎን ቅንብሮች
DocType: Auto Email Report,Send only if there is any data,ምንም ውሂብ የለም ብቻ ከሆነ ነው ላክ
DocType: Razorpay Settings,API Key,የኤ ፒ አይ ቁልፍ
apps/frappe/frappe/core/doctype/doctype/doctype.py +532,For {0} at level {1} in {2} in row {3},ለ {0} ውስጥ ደረጃ {1} በ {2} ረድፍ ውስጥ {3}
apps/frappe/frappe/public/js/frappe/form/link_selector.js +121,Added {0} ({1}),ታክሏል {0} ({1})
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,ሁኔታ ለመለወጥ የተመደበ አንድ ሰነድ እና ሚና ውስጥ የሚፈቀዱ ግዛቶች ይወክላል.
apps/frappe/frappe/www/message.html +15,No Message,ምንም መልዕክት
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +192,UnCategorised Tags,UnCategorised መለያዎች
DocType: DocField,Remember Last Selected Value,ለመጨረሻ ጊዜ የተመረጠው እሴት አስታውስ
DocType: Social Login Keys,Google Client ID,Google ደንበኛ መታወቂያ
apps/frappe/frappe/core/page/user_permissions/user_permissions.py +105,Please upload using the same template as download.,ማውረድ ተመሳሳይ አብነት በመጠቀም ይስቀሉ.
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +9,Not In,አይደለም ውስጥ
DocType: Workflow State,ban-circle,እገዳ-ክበብ
DocType: Portal Settings,Portal Menu,ፖርታል ማውጫ
DocType: LDAP Settings,LDAP Server Url,ኤልዲኤፒ የአገልጋይ ዩአርኤል
DocType: DocField,Text,ጽሑፍ
DocType: Workflow State,map-marker,ካርታ-ማድረጊያ
apps/frappe/frappe/core/page/data_import_tool/exporter.py +266,Mandatory:,የግዴታ:
apps/frappe/frappe/public/js/frappe/request.js +229,Session Expired. Logging you out,ክፍለ ጊዜ ጊዜው አልፎበታል. አንተን በማስወጣት ላይ
DocType: User,Send Password Update Notification,የይለፍ ቃል አዘምን ማሳወቂያ ላክ
DocType: Website Theme,UPPERCASE,አቢይ
DocType: Async Task,Core,ዋና
apps/frappe/frappe/model/document.py +619,Could not find {0},ማግኘት አልተቻለም {0}
DocType: Email Account,Send unsubscribe message in email,በኢሜይል ውስጥ ከአባልነት መልዕክት ይላኩ
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py +44,{0} records updated,{0} መዛግብት ዘምኗል
DocType: Desktop Icon,Blocked,የታገዱ
apps/frappe/frappe/public/js/frappe/list/doclistview.js +803,{0} items selected,ተመርጠዋል {0} ንጥሎች
apps/frappe/frappe/public/js/frappe/list/doclistview.js +500,Day,ቀን
DocType: System Settings,Number Format,ቁጥር ቅርጸት
apps/frappe/frappe/templates/includes/login/login.js +152,Invalid Login,ልክ ያልሆነ ግባ
apps/frappe/frappe/model/db_schema.py +344,"{0} field cannot be set as unique in {1}, as there are non-unique existing values","ያልሆኑ ልዩ ነባር እሴቶች አሉ እንደ {0} መስክ, {1} ውስጥ እንደ ልዩ ሊዘጋጅ አይችልም"
apps/frappe/frappe/public/js/frappe/form/workflow.js +39,Next actions,ቀጣይ እርምጃዎች
DocType: Blog Post,Published On,ላይ የታተመ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +52,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,የ የሰነድ አይነት (DocType) ይህን መስክ ጋር የተገናኙ መሆን ይፈልጋሉ ስም. ለምሳሌ ደንበኛ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +84,Module to Export,ሞዱል Export ወደ
apps/frappe/frappe/core/doctype/file/file.js +27,Unzip,unzip
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +28,{0} is currently viewing this document,{0} በአሁኑ ጊዜ ይህን ሰነዱን እያዩት ነው
DocType: OAuth Client,App Client ID,የመተግበሪያ የደንበኛ መታወቂያ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +280,{0} Gantt,{0} Gantt
apps/frappe/frappe/integration_broker/doctype/integration_service/integration_service.js +194,Show Log,አሳይ ምዝግብ ማስታወሻ
apps/frappe/frappe/core/doctype/report/report.py +33,Only Administrator allowed to create Query / Script Reports,ብቻ አስተዳዳሪ መጠይቅ / ስክሪፕት ሪፖርቶችን መፍጠር አይፈቀድም
apps/frappe/frappe/www/print.py +80,Not allowed to print draft documents,አይደለም ረቂቅ ሰነድ ማተም አይፈቀድም
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +124,Add to Desktop,ወደ ዴስክቶፕ አክል
DocType: Workflow State,music,ሙዚቃ
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +13,Insert Below,ከዚህ በታች ያስገቡ
DocType: Workflow State,resize-full,እጀታ-ሙሉ
apps/frappe/frappe/email/queue.py +377,This email was sent to {0},ይህ ኢሜይል ተልኳል {0}
DocType: DocField,Length,ርዝመት
,Download Backups,አውርድ ምትኬዎች
DocType: Web Form Field,Max Length,ከፍተኛ ርዝመት
DocType: Website Theme,Link to your Bootstrap theme,የ የማስነሻ ገጽታ አገናኝ
DocType: Workflow State,magnet,መግነጢስ
apps/frappe/frappe/public/js/frappe/form/link_selector.js +20,Select {0},ይምረጡ {0}
DocType: DefaultValue,Key,ቁልፍ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +131,Please verify your email id,የኢሜይል መታወቂያ ያረጋግጡ
DocType: Help Category,Help Category,የእገዛ ምድብ
DocType: Workflow State,globe,ክበብ ምድር
apps/frappe/frappe/config/setup.py +95,Import / Export Data,አስመጣ / ላክ ውሂብ
apps/frappe/frappe/templates/includes/contact.js +30,Thank you for your message,ለመልክትዎ አመሰግናለሁ
apps/frappe/frappe/utils/password_strength.py +117,Dates are often easy to guess.,ቀኖች ብዙውን ጊዜ ለመገመት ቀላል ናቸው.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +35,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","ይህን ካዋቀሩት በኋላ, ተጠቃሚዎች ብቻ ነው የሚችል መዳረሻ ሰነዶችን ይሆናል (ለምሳሌ. ልጥፍ ብሎግ) አገናኝ (ለምሳሌ. ብሎገር) አለ ቦታ."
apps/frappe/frappe/config/setup.py +116,Update many values at one time.,በአንድ ወቅት ብዙ እሴቶች ያዘምኑ.
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +14,Default Sending,ነባሪ በመላክ ላይ
DocType: Email Account,Enable Auto Reply,ራስ-መልስ አንቃ
apps/frappe/frappe/utils/file_manager.py +290,It is risky to delete this file: {0}. Please contact your System Manager.,ይህ ፋይል መሰረዝ አደገኛ ነው: {0}. እባክዎ የስርዓት አስተዳዳሪዎን ያግኙ.
DocType: Report,Disabled,ተሰናክሏል
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +117,Name of the new Print Format,አዲስ የህትመት ቅርጸት ስም
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html +5,No records tagged.,ምንም መዛግብት መለያ ሰጥታለች.
DocType: Email Account,Yandex.Mail,Yandex.Mail
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +201,Invalid Filter: {0},ልክ ያልሆነ ማጣሪያ: {0}
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +10,Default Inbox,ነባሪ የገቢ መልዕክት ሳጥን
DocType: Email Alert,Message Examples,የመልዕክት ምሳሌዎች
apps/frappe/frappe/public/js/frappe/form/layout.js +105,Hide Details,ደብቅ ዝርዝሮች
apps/frappe/frappe/public/js/frappe/form/workflow.js +36,Document is only editable by users of role,የሰነድ ሚና ተጠቃሚዎች ብቻ ሊደረግበት ነው
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table","በመስክ ጠረጴዛ ላይ አንድ አምድ ከሆነ, በሜዳ ስፋት አትም"
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +206,Import Failed,ማስመጣት አልተሳካም
apps/frappe/frappe/core/doctype/doctype/doctype.py +345,Field {0} in row {1} cannot be hidden and mandatory without default,"የመስክ {0} ረድፍ ውስጥ {1} ሊደበቅ አይችልም, እና ነባሪ ያለ የግዴታ"
DocType: Integration Service,Background Events,የጀርባ ክስተቶች
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +108,"document type..., e.g. customer","የሰነድ ዓይነት ..., ለምሳሌ የደንበኛ"
